,video_id,title,channel_title,category_id,tags,views,likes,dislikes,comment_total
764,J_qs-CH715g,Part 2 of Riverdale Season 2 Q&A | Madelaine Petsch,Madelaine Petsch,22,test_tag,376208,34418,54,2573
765,J_ub7Etch2U,Sam Smith - Too Good At Goodbyes (Official Video),SamSmithWorldVEVO,10,test_tag,38879097,1549543,31436,90074
766,Jc2x5aHCs6g,HAIM - Valentine,HaimVEVO,10,test_tag,718093,31141,543,2771
767,Jc8fBk_8iT0,"Fergie On Josh Duhamel, Mario Lopez And Justin Timberlake | Plead The Fifth | WWHL",Watch What Happens Live with Andy Cohen,24,test_tag,61726,406,42,59
768,JcI8yn7xQWo,Neil deGrasse Tyson Answers Science Questions From Twitter | Tech Support | WIRED,WIRED,28,test_tag,644185,22987,696,2701
769,JdqUUKEATiw,LIVING WITH ACNE [trądzik],Kat Napiorkowska,1,test_tag,20722,3335,19,183
770,JgYfZAjOgEM,10 YEAR SURPRISE REACTION | Tyler Oakley,Tyler Oakley,24,test_tag,1018205,114256,393,12088
771,JhA1Wi9mrns,Kid Rock - Tennessee Mountain Top [Lyrics],Kid Rock,10,test_tag,1341615,31267,4364,3696
772,JhyTKIwar1k,Message Impossible | Lele Pons,Lele Pons,23,test_tag,11784493,519126,20447,21603
773,JkqTeQHFoBY,Guardians of the Galaxy Vol. 2 | VFX Breakdown | Framestore,Framestore,1,test_tag,431082,4694,43,256
774,JoNj0KDuDR8,I Accidentally Became Famous In Another Country,BuzzFeedVideo,22,test_tag,4321267,199114,9506,17076
775,JpTdK2kn6TA,Thor: Ragnarok's Director Responds to IGN Comments,IGN,24,test_tag,119303,3468,476,954
776,JsTptu56GM8,How Computers Compress Text: Huffman Coding and Huffman Trees,Tom Scott,27,test_tag,1041050,55567,349,3215
777,JtZo62mPEKM,KUWTK | Keep It Kardashian: Back to the Start | E!,E! Entertainment,24,test_tag,5116496,64353,2951,5186
778,JuYYsmQ2ulI,Three Bizarre Cases Of Alien Abductions,BuzzFeedBlue,22,test_tag,1401785,62036,680,7218
779,JudqBA5is6M,IRONMAN World Championship 2017,IRONMANTriathlon,24,test_tag,463685,1978,184,87
780,JvUGfF0iYtU,Top 10 Things That IT (2017) Did Differently,WatchMojo.com,24,test_tag,4699319,90906,2980,8067
781,JvkLPE8efME,FENTY BEAUTY BY RIHANNA | DESI PERKINS,Desi Perkins,26,test_tag,3711800,191713,4179,15345
782,JxEj2ZjgNzs,DANCING QUEEN  **RAINBOW**  CUPCAKES - The Scran Line,The Scran Line,26,test_tag,75326,5470,38,382
783,Jz3E_CCaAXo,Sweet Virginia - Official Trailer l HD l IFC Films,IFC Films,1,test_tag,69526,615,25,53
784,K-zip2qToVY,Kucherov picks up 6th goal of season against Red Wings,SPORTSNET,17,test_tag,34272,175,4,40
785,K19NG3mNhKk,Harry Potter Theory: Hufflepuff's Cup And Slytherin's Locket (ft. Seamus Gorman),SuperCarlinBrothers,22,test_tag,501884,26888,794,6698
786,K1ZzzMiZGDI,Sue Perkins Delivers Superb Rant About Harvey Weinstein - The Last Leg,The Last Leg,23,test_tag,184518,3175,171,227
787,K20YGjVkZRw,Fatherhood was a Struggle || #MOMTEMBER,From Head To Toe,26,test_tag,241161,14196,148,1113
788,K28Az3-gV7E,#162 Build your own 50$ connected Geiger Counter,Andreas Spiess,28,test_tag,19938,1255,18,270
789,K3U7Z94NHgg,Castle Rock - First Look Teaser  (Official) • A Hulu Original,Hulu,24,test_tag,392130,3039,303,564
790,K4wEI5zhHB0,iPhone X — Introducing iPhone X — Apple,Apple,28,test_tag,73582266,1507409,262944,0
791,K5-f1Bnltu8,King Krule - Dum Surfer,King Krule,10,test_tag,956068,46532,535,3408
792,K7pQsR8WFSo,Schlieren Imaging in Color!,Veritasium,27,test_tag,2300663,110553,1060,8863
793,K9Qn3Gzm2ig,5 Easy Nail Art Designs Using HOUSEHOLD Items!,cutepolish,26,test_tag,132892,5730,232,487
794,KCNvREKTnQc,Seth MacFarlane Calls Out Harvey Weinstein Back In 2013,Cracken News,25,test_tag,20741577,145570,6346,26019
795,KCiahBMis1E,Behind the Scenes Subaru WRX STI Type RA NBR Special Nurburgring,Subaru,2,test_tag,233095,4047,43,389
796,KEBDxhqhzF0,What to Eat in Melbourne,Simon and Martina,19,test_tag,953768,38200,552,7975
797,KFUIVfKTeVg,22 Injured In Explosion On London Subway Train At Parsons Green Underground Station | TIME,TIME,25,test_tag,2615313,12495,5362,21888
798,KGQTkWJ5mU4,Why Only 1 Gram Of This Material Is Worth $25 Billion Dollars,RealLifeLore,27,test_tag,11503693,271925,16401,41077
799,KGb5yAdkcFw,HELP ME CONTOUR | Teach Me How To Beauty Tour EP3 ft. Nicol Concilio,Simply Nailogical,24,test_tag,5683275,312158,3469,34615
800,KHshdXDxR3c,BBQ Grass 2stroke Bubbles HotTub Car Final Touches,colinfurze,24,test_tag,4581461,157448,3811,8884
801,KJboCFa4iVQ,The genius of Leonardo da Vinci,CBS Sunday Morning,25,test_tag,11750,172,5,13
802,KKwmCzoXbtE,Secret Storage Chair,BuzzFeed Nifty,26,test_tag,100987,3469,52,217
803,KMZ2vfIoA9k,Mexico is planning to build its own Hyperloop,Tech Insider,28,test_tag,122119,3442,157,2481
804,KPqtlI3aJIE,Sam Smith - Too Good At Goodbyes (Live From Hackney Round Chapel),SamSmithWorldVEVO,10,test_tag,10777781,558633,3477,26007
805,KQ19fT4BQQU,"Arcus3D C1 - It moves, kinda",Arcus-3D,28,test_tag,8385,35,1,4
806,KQWzIETlBw8,"KELLYANNE CONWAY ON FOX & FRIENDS 10/9/17 | FOX NEWS TODAY OCTOBER 9, 2017",Hymes Jeff,25,test_tag,60239,280,775,517
807,KQc7a_5G0pI,LaVar Ball Answers Basketball Questions From Twitter | Tech Support | WIRED,WIRED,17,test_tag,2039155,63146,4411,5134
808,KSCPfaRyzgs,Harry Styles on the origin of One Direction,CBS Sunday Morning,25,test_tag,114697,4918,30,546
809,KT0CE5GIjSA,Bishop Briggs - Dream (Audio),BishopBriggsVEVO,10,test_tag,374138,29581,136,1752
810,KUCHBBCj77I,"$1,400 WORTH OF MAKEUP! Applying All My High End Makeup!",Chloe Morello,26,test_tag,1081965,61287,1487,3494
811,KUH0KQ1qMiw,Round 3 of Jimmy Kimmel’s Health Care Battle,Jimmy Kimmel Live,23,test_tag,4854802,98019,16179,16954
812,KZ6KpxURmks,"How A Country of Only 335,000 People Qualified For The World Cup",COPA90,17,test_tag,221162,8577,77,1081
813,KbYCmEptlL8,Blindfolded Makeup Challenge | Jordyn Does Kylie's Makeup While Blindfolded,Kylie Cosmetics,22,test_tag,6421297,285015,9197,12573
814,KdFTi2Z90AQ,"Tim McGraw, Faith Hill - The Rest of Our Life Music Video (Behind the Scenes: Tim McGraw)",TimMcGrawVEVO,10,test_tag,42567,499,42,52
815,Kl-IJigAG8A,NEVER BEEN SO MAD. GRILLING WITH LIZA!!,Liza Koshy,23,test_tag,26042992,1967081,45615,81259
816,Km_u51OE3VA,Mosaic: Official Trailer,HBO,1,test_tag,111264,989,46,77
817,Kn4KUvDzQFg,Introducing Context Cards,Snapchat,10,test_tag,829537,0,0,0
818,KnDd59M4kBo,If Bioshock was made in 1998,98DEMAKE,20,test_tag,119730,5533,73,693
819,KnE3055j-A0,McDonald’s Rick and Morty Szechuan Sauce TASTE TEST! (Cheat Day),ClevverTV,24,test_tag,3668326,93710,13366,10628
820,Koxzz7LDmEE,The Spa Car Drivable Hot Tub,colinfurze,2,test_tag,8308670,326770,6123,20611
821,KwcfpkTKEF0,I Sent Sammy To Try Out For The LA KINGS! | Shay Mitchell,Shay Mitchell,26,test_tag,280146,19555,210,1911
822,Kx86YTJBEQ0,Mondeo driver desperate to overtake just to get stuck in traffic,ChooseSpy,17,test_tag,1243,4,1,0
823,Kz-3PgnD1vM,Katy Perry: Will You Be My Witness? - Official Trailer,Katy Perry,24,test_tag,372677,31965,696,2368
824,L00YWl8StuI,Men vs Women - How Are They Different?,The Infographics Show,27,test_tag,979336,26131,3452,11390
825,L3O6LocRoTo,Is Star Wars Ruining The Mystery? - SJU,ScreenJunkies News,24,test_tag,65885,1572,105,477
826,L3f7_y9UPh4,Jimmy Kimmel Talks to Kristen Bell in Orlando After Hurricane Irma,Jimmy Kimmel Live,23,test_tag,590195,8987,293,709
827,L6KZ6egpKGM,Luke Bryan - Light It Up (Lyric Video),LukeBryanVEVO,10,test_tag,272265,10439,299,830
828,L6QAx5mqFKU,I Ate Like Kourtney Kardashian For A Week,Candace Lowry,22,test_tag,418561,12451,832,791
829,L6wODNHi4qE,Preview: Get On Board The Brand New Season! | Season 4 | THE LAST MAN ON EARTH,FOX,24,test_tag,26603,228,12,39
830,L87l9-2B0ug,How To Waste $200 on Amazon...,Austin Evans,28,test_tag,377165,14803,844,1203
831,L9IDqn-qt98,El ridículo penal de Teo Gutiérrez. Junior-Tigres,Botingol,17,test_tag,1391605,547,153,420
832,LAYuMpKE9Rk,How The Iconic Sprinkle Donuts Are Made | How Stuff Is Made | Refinery29,Refinery29,26,test_tag,15497,650,8,55
833,LBLGo2y_BBU,100% PURE UNCUT HOLO *not drugz* *for nails*,Simply Nailogical,24,test_tag,11238797,506411,8034,72853
834,LDXr12ToYuM,i'm not okay.,The Gabbie Show,26,test_tag,7899696,645496,12360,65011
835,LDcm6twPEJA,The Problem With Our Phones,The School of Life,27,test_tag,367921,20478,887,2285
836,LGAfo5unZaw,Cookbook drops tomorrow!,Binging with Babish,24,test_tag,772802,31474,389,2764
837,LGGi7IVl4Sc,Stephen A. Smith: LaVar not worst sports parent ever | First Take | ESPN,ESPN,17,test_tag,37476,302,15,72
838,LHR2gzqUp5M,"DIY Dragon's Beard AKA Edible Hair, Corinne vs. Cooking",ThreadBanger,26,test_tag,4964866,204510,3133,20105
839,LP4qYyTPyl4,IS IT A SCAM?? || SHEIN TRY-ON HAUL,leighannsays,26,test_tag,412940,17168,808,2743
840,LRuLYXsl_A4,Bob Shoop addresses the Vols’ final play against Florida,Orange & White Report,17,test_tag,24447,41,11,184
841,LSEoaPGFGHY,"The Shining Twins talk Kubrick, Nicholson & remakes!",Jamie Stangroom,24,test_tag,41665,516,10,99
842,LSYc5HvyXKo,BARDOT INSPIRED MAKEUP LOOK WITH CLAUDIA SCHIFFER,Lisa Eldridge,26,test_tag,733723,35639,680,3479
843,LTmx1hfEwWk,Never Stop (Cable),DCCCVideo,25,test_tag,10954,50,4,10
844,LTnl36-0-zU,After Hours: 6 Movies Whose Timelines Don't Add Up,Cracked,23,test_tag,790223,28767,667,2745
845,LTsSGSi9mqo,10 Kitchen Gadgets put to the Test - part 15,CrazyRussianHacker,28,test_tag,5039503,153996,4058,27000
846,LVPIM06bMJo,Man Feeds WILD SNAKE Friend A Snack | The Dodo,The Dodo,15,test_tag,1005667,34794,651,3892
847,LXAU1VqbYbo,Eating The WHOLE Animal! NINE Course NOSE to TAIL Feast in Singapore,Strictly Dumpling,19,test_tag,920043,29202,668,3106
848,L_vQW3xQEhc,Sculpting Freddie Mercury,Juliana LePine Sculptures- ENGLISH,1,test_tag,742162,9848,73,757
849,LaZQ_gj919U,ABN AMRO launches Kaan’s Stream Store - Worlds First Livestream Store,ABN AMRO,22,test_tag,296444,2171,86,137
850,LcZ2AuvxXNA,Nerf Bow Trick Shots | Dude Perfect,Dude Perfect,17,test_tag,60817245,2050810,42607,113128
851,Lf3ER5Ope_s,How American Gothic became an icon,Vox,25,test_tag,672619,20761,780,1393
852,Lf50KrdASTI,"The Shield make their entrance together for the first time in three years: Raw, Oct. 16, 2017",WWE,17,test_tag,9845706,252440,4713,28393
853,Lk7iJthBk6I,DEMON HALLOWEEN LOOK | DESI PERKINS,Desi Perkins,26,test_tag,1741540,134978,1309,15998
854,Ln4gDwbtKMw,Hot Damn! Official Lyric Video,The Shadowboxers,10,test_tag,3407,135,0,13
855,LnuUkfwqz3c,Watch This,ULOOK2,24,test_tag,250873,110,14,135
856,LnxSTShwDdQ,A $400 Keyboard with NO ACTUAL Keys!,Linus Tech Tips,28,test_tag,4410908,108332,6922,14894
857,LoMhBo8ATBM,Hillary Clinton: Nobody's Talking About Contesting The Election,The Late Show with Stephen Colbert,24,test_tag,1388557,18565,21481,10103
858,LolP3Y7_Irs,BLINDFOLD GYMNASTICS CHALLENGE😱,Nile Wilson,17,test_tag,1330193,42850,1838,1549
859,Lp2TXZ3wzjs,Chris Young - Where I Go When I Drink (Lyric Video),ChrisYoungVEVO,10,test_tag,679510,22745,359,887
860,LpZqwLZP5Vs,A Moment of Silence at the National 9/11 Memorial & Museum,Inside Edition,25,test_tag,85262,2544,123,975
861,LrvnTWNATG0,Wabash kicker takes his blocked field goal in for TD,D3sports.com,17,test_tag,931635,2760,361,240
862,LtJ60u7SUSw,Darkest Hour - Official International Trailer (Universal Pictures) HD,Universal Pictures UK,24,test_tag,1405210,1215,36,310
863,LunHybOKIjU,Eminem Rips Donald Trump In BET Hip Hop Awards Freestyle Cypher,BETNetworks,24,test_tag,200955871,6157501,1086664,2115495
864,Lv3Uy2rjgCE,26 Facts about Libraries - mental_floss List Show Ep. 518,Mental Floss,27,test_tag,318879,10677,187,1810
865,Lv5DFKceFac,Thomas Rhett - Sweetheart (Static Video),ThomasRhettVEVO,10,test_tag,376381,8909,170,334
866,Lwn97mpBCu8,Spätzle Recipe - How to Make Spätzle or Spaetzle (Tiny German Dumplings),Food Wishes,26,test_tag,1503162,50123,1366,6123
867,LyEY0sNQIGQ,Make-Up Hater Wears Fenty For A Day,Boldly,22,test_tag,5266307,154695,2882,7030
868,M-N8hVxja94,19 ASMR Triggers | CHRIS & BRITTANY,Chris Reinacher,22,test_tag,294765,19498,810,1314
869,M16CGK1T9MM,Why Photos of the Eiffel Tower at Night are Illegal,Half as Interesting,27,test_tag,13219800,238430,25176,36301
870,M1nSzaWFTDE,Stuck In A Cage At An Abandoned Zoo with TheGabbieShow,Rclbeauty101,24,test_tag,2477333,98157,3236,8884
871,M2Kwpy2ot6k,The Dump - Cyanide & Happiness Shorts,ExplosmEntertainment,23,test_tag,3589787,132740,10340,11500
872,M3siIx0W8aM,Kodaline - Ready to Change (Official Video),KodalineVEVO,10,test_tag,5021936,286108,1955,11516
873,M4cnP08e5kQ,Stranger Things' Gaten Matarazzo Recaps Season 1 in Under 7 Minutes | Teen Vogue,Teen Vogue,24,test_tag,202221,12400,46,582
874,M7XdnYiQKjQ,You Don't Know How It Feels - Tom Petty Cover (Walk off the Earth),Walk off the Earth,10,test_tag,885640,38740,331,1446
875,MBdVXkSdhwU,BTS (방탄소년단) 'DNA' Official MV,ibighit,10,test_tag,130504484,7201388,263837,2533531
876,MDe4hPh7dDU,Karrueche Tran,Wendy Williams,24,test_tag,2453629,29771,3214,10712
877,MFoODeZfSD0,Can a Laser Cook Potato Chips?,William Osman,28,test_tag,2022256,40935,4653,8940
878,MGuUiaZWyWo,Lineup: Which Tattoo Belongs to Which Person?,WatchCut Video,24,test_tag,7191001,158308,2253,7138
879,MHMdv2D7ndc,EDEN - start//end (official video),EDEN,10,test_tag,1217804,125353,662,16559
880,MHzktkbjDOE,Under $300 Bedroom Makeover | Mr. Kate Decorates on a Budget,Mr. Kate,26,test_tag,4294359,220052,2591,12074
881,MKMgoXEpO-E,Huge Autumn Clothing Haul & Try On | Zoella,Zoella,26,test_tag,2823966,186473,1614,6885
882,MMEgnbIVWXc,(HD) Frankie Muniz and Witney Carson Foxtrot - Dancing With the Stars Premiere,Media Galactic,20,test_tag,109063,806,15,136
883,MNst7laHZGg,Senator Jeff Flake On Health Bill: I'm Not Responding To Donors | Morning Joe | MSNBC,MSNBC,25,test_tag,38242,244,96,373
884,MRNqDbd2rdE,Nick Saban tells media they're feeding his team rat poison following Alabama's win over Texas A&M,Alabama Crimson Tide on AL.com,17,test_tag,459291,3524,422,1437
885,MT1CMTI0EVw,Tré Melvin @ #YouTubeBlack FanFest Washington D.C. 2017,YouTube FanFest,24,test_tag,48212,4275,152,0
886,MTIzurDnEsk,Dainá Performing At #YouTubeBlack FanFest Washington D.C  2017,Dainá,10,test_tag,373169,30904,1935,5175
887,MXtDj0eGhtw,ANVIL Vs. GIANT OFFICE PRINTER 45m Drop Test!!,How Ridiculous,17,test_tag,1519499,47469,1294,16118
888,M_FP7x322cc,I Am A Slave - The Roots Meet Schoolhouse Rock - black-ish,ABC Television Network,24,test_tag,115688,1695,31,108
889,MdBu21i9aEE,Julien Baker - Appointments (Official Video),Matador Records,10,test_tag,599692,19547,667,1627
890,MdzGZv3zQ-U,"Action Bronson and Sean Evans Have a Sandwich Showdown, Judged by Mario Batali | Sean in the Wild",First We Feast,26,test_tag,1713823,53306,831,5528
891,MeGyZJiB-FQ,BF/GF PRANK WARS HAVE BEGUN!,Wassabi Productions,24,test_tag,4924724,200593,5275,20797
892,MfbNXanrhGA,Paddock's girlfriend a 'person of interest' in massacre,USA TODAY,25,test_tag,330378,701,285,1012
893,Mhfg2lVpW8k,GoPro: Nate Adams - GoPro Kind of Day,GoPro,17,test_tag,358775,14047,271,737
894,MiFeES9uOSo,Wonder Woman Hairstyles: Hair Tutorial - KayleyMelissa,Kayley Melissa,26,test_tag,353424,18856,319,565
895,MiQYQQcG1HQ,Walmart vs Amazon - Which Is More Successful - Company Comparison,The Infographics Show,27,test_tag,1045926,25522,1029,5685
896,MiZCudqoFAU,Here's why gun stocks rise after mass shootings,CNNMoney,25,test_tag,608148,2287,25133,5644
897,Miww9xXEj90,Viral 'Jeopardy' winner describes his success,Good Morning America,24,test_tag,339053,460,26,121
898,MmAL1EOkLUo,SVU 9.11 Opener Dedication.wmv,DarthLucifer08,24,test_tag,38899,174,4,24
899,Mp_u8KvKg9I,"New Justice League Trailer, Last Jedi Trailer Tomorrow - The John Campea Show",John Campea,24,test_tag,28347,1063,45,338
900,MpblOsqweUk,Jared Padalecki on Supernatural,Jimmy Kimmel Live,24,test_tag,813734,29731,269,1515
901,Mq9dxmh6JiE,FENTY BEAUTY by RIHANNA FULL REVIEW,James Charles,24,test_tag,2381255,92576,9030,11756
902,MrujGOjzUI4,PREGNANT LOOKING?! ASKING MY YOUNGER SELF,Liza Koshy,23,test_tag,27012643,2304868,17398,106011
903,MtOiRhapfFE,i have a problem,CaseyNeistat,22,test_tag,1695300,70032,2890,11361
904,MuhbA_bB418,RAPPING FOR A JOB AT VAYNERMEDIA,Dawayne Kirkland,10,test_tag,6655123,137448,8306,9119
905,Mw5T62dJzhQ,The ancient city designed to track time,Vox,25,test_tag,603680,22132,461,1949
906,MxxxlutsKuI,Field of Vision - A Night at the Garden,Field of Vision,22,test_tag,51881,553,44,407
907,MzPpGDI3GRk,Small Doses - Robbery,AvrilFalls,23,test_tag,5159,44,4,4
908,N0lsMVNXZJY,Las Vegas shooting: Paddock may have planned to escape - BBC News,BBC News,25,test_tag,7788169,26844,14297,33715
909,N1bJ5Vv3iUg,3AM Challenge In A Haunted Castle (SCARY),Rclbeauty101,24,test_tag,875349,34906,697,18923
910,N4Jb3gkrGXI,I Bought An Entire Outfit Blindfolded,Safiya Nygaard,22,test_tag,7740704,382172,3358,28425
911,NCFO5eifDtg,Sean Evans Tries Some of NYC's Most Expensive Steaks with the Worth It Guys | Sean in the Wild,First We Feast,26,test_tag,1457787,41399,1868,5256
912,NDx7yhahKf8,"Live Stream: Canelo vs. Golovkin Official Weigh-In – Friday, Sept. 15 at 3:30pm ET/12:30pm PT",HBOBoxing,1,test_tag,3202386,13765,1726,0
913,NFHAAtVkbpA,Saudi Arabia 'lifts ban' on women driving,euronews (in English),25,test_tag,33170,344,148,1224
914,NGPK44en2ME,CNCO - Mamita (Audio),CNCOVEVO,10,test_tag,2369312,246753,3380,29182
915,NJ2asQtT014,Kylie Jenner Is Pregnant! | TMZ News,TMZ,24,test_tag,9844596,55756,51010,47750
916,NMPnIn52KM0,'The Hills' Stars Heidi Montag and Spencer Pratt Welcome a Baby Boy!,Entertainment Tonight,24,test_tag,4466,54,10,24
917,NMRvbg-denE,FBI agents question Las Vegas gunman's girlfriend for several hours,ABC News,25,test_tag,1796764,5871,3216,11383
918,NPptT6BsnWQ,iPhone 8 and iPhone 8 Plus Unboxing and First Impressions,Flossy Carter,28,test_tag,446019,17326,786,6226
919,NSFXDaMFUN4,Tara where are we?,LTavvy,22,test_tag,866499,430,470,370
920,NTe6-26-fHg,Galantis & ROZES - Girls on Boys (Official Music Video),Galantis,10,test_tag,196113,8841,198,709
921,NVvJ3t5eiTU,IT’S F***ING RAW! | Kitchen Nightmares,Kitchen Nightmares,24,test_tag,2051726,34925,607,5062
922,NWwBpOUkx9g,REPLAY: Day 3 - HOT ROD Drag Week 2017 from Byron Dragway,Motor Trend Channel,2,test_tag,249001,2485,199,159
923,NYD9ByC0c_I,Mustard vs. Cheese? Answering Your Questions! #QandGay,MyHarto,26,test_tag,282184,19287,193,2091
924,N_zDcuX1Y54,RIHANNA: FENTY BEAUTY - Review + First Impressions,NikkieTutorials,26,test_tag,10524952,466312,12604,35370
925,NheUm_izr6A,"Tim McGraw, Faith Hill - The Rest of Our Life (Audio)",TimandFaithVEVO,10,test_tag,312930,5793,144,434
926,Ni5Uc-DdMqk,Chris Hemsworth and Mark Ruffalo Australian Interview - Secret Plot Twist Revealed?  (2017),WalrusRider,24,test_tag,996702,1640,278,507
927,Nko0mn3r-eM,Golden Retriever is the Master of Self-Control,INSIDER,15,test_tag,71307,2924,31,275
928,NoxKH_v8b-8,Hurricane Size Comparison,Reigarw Comparisons,28,test_tag,8129266,87381,6851,21234
929,NzRuDD0iYC0,"Last Week Tonight with John Oliver S04E23 - Sep 10, 2017",DeathByPixel,2,test_tag,2025843,10713,4921,2763
930,O-eWLaO3gy4,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,Laura in the Kitchen,26,test_tag,280418,17838,230,1375
931,O12Rt0JSDpA,MIRANDA SINGS LISTICK CUPCAKES! #hatersbackoff - The Scran Line,The Scran Line,26,test_tag,79055,4265,92,570
932,O2pyRDQgVjk,What Really Happened the First Time We Split a Heavy Atom in Half,SciShow,27,test_tag,1451785,57621,1172,3909
933,O3D8d2QNShY,"Торпедо vs Текстильщик: футбол, который не нужен?",Томикс-ТВ online,25,test_tag,552670,2268,82,736
934,O4pFdLJmG7M,Storm Chaser Battles Hurricane Irma’s Powerful Winds | NBC News,NBC News,25,test_tag,3506509,46137,2989,14066
935,O78Lpo4ctSE,LANY - Super Far (Official Video),LANYVEVO,10,test_tag,1457167,119606,825,11511
936,O8mNanfNNLw,Citron Exposes the Dark Side of Shopify - The FTC will Take Notice,Citron Research,22,test_tag,156301,0,0,0
937,OCCKNCvNbkc,Giving Dolls Tiny Makeovers (feat. Shane Dawson),Safiya Nygaard,22,test_tag,16021564,923041,12668,58926
938,ODssdet9XJ4,How to start a Mexican Wave,Bobby Walia,22,test_tag,802027,13679,615,1430
939,OFzoFhRlEnY,Las Vegas shooting: GMB SLAMMED over 'unprofessional' Mariah Carey interview,news usa,22,test_tag,4244156,5353,21251,10564
940,OHL3J9cKNyg,Nick​ and​ ​Peta’s - Cha​ ​Cha - Dancing with the Stars,Dancing With The Stars,24,test_tag,48652,367,22,38
941,OLTXWUWcwOo,Queen Sugar Star Kofi Siriboe!,Wendy Williams,24,test_tag,885269,18770,534,5120
942,OMGO51u4ou4,Conan Invites Himself To Gal Gadot's Apartment  - CONAN on TBS,Team Coco,23,test_tag,3258588,52334,1773,3727
943,OMW_dPtm7Bo,Marvel's The Punisher | Official Trailer 2 [HD] | Netflix,Netflix,24,test_tag,4491089,121941,1448,13969
944,ON3x2wWZLHk,Catalonia referendum: Voters confront police in Barcelona,Al Jazeera English,25,test_tag,181018,1001,167,1733
